상가업소번호,이름,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220810609451,범일떡방앗간,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26170,동구,26170650,범일1동,2617010400,범일동,2.62E+18,1,대지,1508,69,부산광역시 동구 범일동 1508-69,2.62E+11,부산광역시 동구 범상로,38,,2.62E+24,,부산광역시 동구 범상로 38,601811,48719,,,,129.0486747,35.1435907
MA010120220809904394,고로점포상회,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230610,전포2동,2623010200,전포동,2.62E+18,1,대지,588,5,부산광역시 부산진구 전포동 588-5,2.62E+11,부산광역시 부산진구 전포대로275번길,9,,2.62E+24,,부산광역시 부산진구 전포대로275번길 9,614870,47241,,1,,129.06483,35.16118642
MA010120220811158140,뚜레쥬르 동의의료원점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2.62E+18,2,산,45,1,부산광역시 부산진구 양정동 산 45-1,2.62E+11,부산광역시 부산진구 양정로,62,,2.62E+24,,부산광역시 부산진구 양정로 62,614710,47227,,1,,129.0759276,35.1699542
MA010120220814220883,스마일명품찹쌀꽈배기,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26470,연제구,26470680,연산4동,2647010200,연산동,2.65E+18,1,대지,752,23,부산광역시 연제구 연산동 752-23,2.65E+11,부산광역시 연제구 고분로,18,,2.65E+24,,부산광역시 연제구 고분로 18,611822,47577,,1,,129.0842512,35.18561747
MA010120220811933971,용궁연잎호두,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26710,기장군,26710250,기장읍,2671025033,기장읍,2.67E+18,1,대지,416,17,부산광역시 기장군 기장읍 시랑리 416-17,2.67E+11,부산광역시 기장군 기장읍 용궁길,64,,2.67E+24,,부산광역시 기장군 기장읍 용궁길 64,619902,46084,,1,,129.2214755,35.18948504
MA010120220807086109,지앤지,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26470,연제구,26470680,연산4동,2647010200,연산동,2.65E+18,1,대지,579,8,부산광역시 연제구 연산동 579-8,2.65E+11,부산광역시 연제구 세병로,29,,2.65E+24,,부산광역시 연제구 세병로 29,611820,47519,,,,129.083708,35.1909977
MA010120220808315059,페어런츠커피&샐러드 냉정역점,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56221,커피 전문점,26,부산광역시,26530,사상구,26530660,주례2동,2653010600,주례동,2.65E+18,1,대지,188,9,부산광역시 사상구 주례동 188-9,2.65E+11,부산광역시 사상구 가야대로,350,,2.65E+24,,부산광역시 사상구 가야대로 350,617835,47007,,1,,129.0108495,35.15086619
MA010120220800225078,역전분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2.62E+18,1,대지,280,76,부산광역시 부산진구 부전동 280-76,2.62E+11,부산광역시 부산진구 부전로,181,,2.62E+24,부전역사,부산광역시 부산진구 부전로 181,614843,47248,,2,,129.0605015,35.16403573
MA010120220810774335,김밥가족,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2.63E+18,1,대지,399,6,부산광역시 동래구 명륜동 399-6,2.63E+11,부산광역시 동래구 명륜로94번길,41,,2.63E+24,,부산광역시 동래구 명륜로94번길 41,607804,47808,,,,129.083956,35.20414124
MA010120220810519982,이삭토스트,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26380,사하구,26380590,장림2동,2638010500,장림동,2.64E+18,1,대지,193,4,부산광역시 사하구 장림동 193-4,2.64E+11,부산광역시 사하구 장림번영로,103,1,2.64E+24,,부산광역시 사하구 장림번영로 103-1,604042,49464,,,,128.9767426,35.08074784
MA010120220810569188,파리바게트 수영구청점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500670,남천2동,2650010500,남천동,2.65E+18,1,대지,3,20,부산광역시 수영구 남천동 3-20,2.65E+11,부산광역시 수영구 광남로,48,,2.65E+24,,부산광역시 수영구 광남로 48,613813,48304,,,,129.1122229,35.14670759
MA010120220812829198,슈가플레르,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2.65E+18,1,대지,780,,부산광역시 수영구 민락동 780,2.65E+11,부산광역시 수영구 광안해변로326번길,10,,2.65E+24,E편한세상오션테라스1단지,부산광역시 수영구 광안해변로326번길 10,613110,48281,,,,129.1286942,35.15609757
MA010120220810681318,부영떡방앗간,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26530,사상구,26530670,학장동,2653010700,학장동,2.65E+18,1,대지,574,82,부산광역시 사상구 학장동 574-82,2.65E+11,부산광역시 사상구 대동로,104,8,2.65E+24,목화,부산광역시 사상구 대동로 104-8,617777,47051,,2,,128.9804902,35.13822723
MA010120220810879361,술의온도,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2.62E+18,1,대지,205,63,부산광역시 부산진구 전포동 205-63,2.62E+11,부산광역시 부산진구 서전로,70,,2.62E+24,,부산광역시 부산진구 서전로 70,614866,47302,,1,,129.0673084,35.15765665
MA010120220812110127,샬롬푸드,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2.65E+18,1,대지,787,20,부산광역시 연제구 연산동 787-20,2.65E+11,부산광역시 연제구 월드컵대로,17,,2.65E+24,,부산광역시 연제구 월드컵대로 17,611827,47603,,1,,129.0857001,35.17616645
MA010120220811788078,디케이분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2.62E+18,1,대지,254,17,부산광역시 부산진구 부전동 254-17,2.62E+11,부산광역시 부산진구 서면로68번길,51,,2.62E+24,,부산광역시 부산진구 서면로68번길 51,614846,47286,,1,,129.0585441,35.15473298
MA010120220806954692,우리떡방,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26530,사상구,26530591,모라1동,2653010200,모라동,2.65E+18,1,대지,1339,14,부산광역시 사상구 모라동 1339-14,2.65E+11,부산광역시 사상구 백양대로,958,,2.65E+24,,부산광역시 사상구 백양대로 958,617818,46927,,1,,128.9924093,35.19150745
MA010120220803989304,소소분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26350,해운대구,26350553,좌3동,2635010700,좌동,2.64E+18,1,대지,1386,,부산광역시 해운대구 좌동 1386,2.64E+11,부산광역시 해운대구 좌동순환로,117,,2.64E+24,롯데2차,부산광역시 해운대구 좌동순환로 117,612762,48080,,1,,129.1698375,35.17659823
MA010120220810120769,오늘도열일중,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2.62E+18,1,대지,274,5,부산광역시 부산진구 양정동 274-5,2.62E+11,부산광역시 부산진구 진연로9번길,68,,2.62E+24,,부산광역시 부산진구 진연로9번길 68,614854,47210,,1,,129.07212,35.17603015
MA010120220811573027,삼성빅마트베이커리,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500730,수영동,2650010200,수영동,2.65E+18,1,대지,483,7,부산광역시 수영구 수영동 483-7,2.65E+11,부산광역시 수영구 구락로,61,,2.65E+24,,부산광역시 수영구 구락로 61,613832,48225,,,,129.1172737,35.17268069
MA010120220811607671,도아,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2.64E+18,1,대지,87,32,부산광역시 금정구 구서동 87-32,2.64E+11,부산광역시 금정구 구서로,14,6,2.64E+24,,부산광역시 금정구 구서로 14-6,609854,46243,,1,,129.0894574,35.24699509
MA010120220811809092,궁,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26140,서구,26140640,충무동,2614011400,토성동3가,2.61E+18,1,대지,6,4,부산광역시 서구 토성동3가 6-4,2.61E+11,부산광역시 서구 대청로6번길,35,,2.61E+24,,부산광역시 서구 대청로6번길 35,602053,49224,,,,129.0205617,35.10166268
MA010120220810680223,충무김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260550,온천1동,2626010800,온천동,2.63E+18,1,대지,210,66,부산광역시 동래구 온천동 210-66,2.63E+11,부산광역시 동래구 금강로124번길,18,,2.63E+24,,부산광역시 동래구 금강로124번길 18,607833,47709,,,,129.0810836,35.21935704
MA010120220805412028,설빙 부산초읍점,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230550,초읍동,2623010700,초읍동,2.62E+18,1,대지,171,2,부산광역시 부산진구 초읍동 171-2,2.62E+11,부산광역시 부산진구 성지로,160,,2.62E+24,,부산광역시 부산진구 성지로 160,614872,47103,,2,,129.0473649,35.18238092
MA010120220813990152,유앤아이푸드컴퍼니,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470650,연산1동,2647010200,연산동,2.65E+18,1,대지,302,3,부산광역시 연제구 연산동 302-3,2.65E+11,부산광역시 연제구 신금로,25,,2.65E+24,노블레스스퀘어,부산광역시 연제구 신금로 25,611811,47560,,,,129.0943716,35.19159768
MA010120220806980749,데일리팡 부전점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2.62E+18,1,대지,267,3,부산광역시 부산진구 부전동 267-3,2.62E+11,부산광역시 부산진구 중앙대로,763,1,2.62E+24,,부산광역시 부산진구 중앙대로 763-1,614843,47251,,1,,129.0610191,35.16062954
MA010120220813459333,마이요거트립,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2.63E+18,1,대지,334,27,부산광역시 북구 덕천동 334-27,2.63E+11,부산광역시 북구 금곡대로20번길,39,,2.63E+24,내제조표,부산광역시 북구 금곡대로20번길 39,616817,46547,,1,,129.0068313,35.21236553
MA010120220809848029,까블컴퍼니,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2.64E+18,1,대지,957,2,부산광역시 해운대구 중동 957-2,2.64E+11,부산광역시 해운대구 달맞이길62번길,38,,2.64E+24,삼환미포씨랜드,부산광역시 해운대구 달맞이길62번길 38,612846,48098,,,,129.1711892,35.15850616
MA010120220811444978,프레임타워,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2.65E+18,1,대지,336,10,부산광역시 수영구 민락동 336-10,2.65E+11,부산광역시 수영구 민락수변로,243,,2.65E+24,외,부산광역시 수영구 민락수변로 243,613827,48275,,3,,129.1282555,35.16410748
MA010120220802859509,두끼 사직점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2.63E+18,1,대지,91,8,부산광역시 동래구 사직동 91-8,2.63E+11,부산광역시 동래구 사직북로,7,,2.63E+24,세미프라자,부산광역시 동래구 사직북로 7,607815,47865,,3,,129.0605651,35.19654846
MA010120220812147146,에그드랍 부산범일동일타워점,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26170,동구,26170660,범일2동,2617010400,범일동,2.62E+18,1,대지,830,140,부산광역시 동구 범일동 830-140,2.62E+11,부산광역시 동구 조방로,14,,2.62E+24,동일타워판매아파트,부산광역시 동구 조방로 14,601808,48741,,,,129.0634506,35.13872593
MA010120220810561662,감내분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26380,사하구,26380630,감천2동,2638010800,감천동,2.64E+18,1,대지,2,367,부산광역시 사하구 감천동 2-367,2.64E+11,부산광역시 사하구 감내2로,159,,2.64E+24,,부산광역시 사하구 감내2로 159,604800,49363,,1,,129.0093104,35.09895696
MA010120220802836856,얌샘김밥 부산거제점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470610,거제1동,2647010100,거제동,2.65E+18,1,대지,1515,,부산광역시 연제구 거제동 1515,2.65E+11,부산광역시 연제구 세병로,74,,2.65E+24,일동미라주리버,부산광역시 연제구 세병로 74,611071,47516,,1,,129.0830346,35.19557813
MA010120220810007512,동성로왕찹쌀꽈배기,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2.65E+18,1,대지,52,2,부산광역시 수영구 남천동 52-2,2.65E+11,부산광역시 수영구 황령산로,1,,2.65E+24,,부산광역시 수영구 황령산로 1,613815,48316,,1,,129.1100207,35.14725062
MA010120220806566012,키쉬미뇽 해운대미포점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2.64E+18,2,산,42,69,부산광역시 해운대구 중동 산 42-69,2.64E+11,부산광역시 해운대구 달맞이길62번길,13,,2.64E+24,미포정거장1,부산광역시 해운대구 달맞이길62번길 13,612011,48098,,2,,129.1728147,35.1581526
MA010120220812221668,낙양떡마을,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2.62E+18,1,대지,316,54,부산광역시 부산진구 전포동 316-54,2.62E+11,부산광역시 부산진구 진남로,368,,2.62E+24,,부산광역시 부산진구 진남로 368,614867,47311,,,,129.0708628,35.15762295
MA010120220805367328,해수분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26710,기장군,26710253,장안읍,2671025334,장안읍,2.67E+18,1,대지,265,,부산광역시 기장군 장안읍 길천리 265,2.67E+11,부산광역시 기장군 장안읍 길천길,133,1,2.67E+24,명칭없음,부산광역시 기장군 장안읍 길천길 133-1,619952,46036,,1,,129.2852015,35.32893406
MA010120220802888770,명수네국물떡볶이,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320542,화명2동,2632010200,화명동,2.63E+18,1,대지,1410,2,부산광역시 북구 화명동 1410-2,2.63E+11,부산광역시 북구 금곡대로330번길,12,,2.63E+24,,부산광역시 북구 금곡대로330번길 12,616834,46531,,1,,129.0147388,35.23774605
MA010120220811428646,할매김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2.64E+18,1,대지,1394,164,부산광역시 해운대구 중동 1394-164,2.64E+11,부산광역시 해운대구 중동1로,32,1,2.64E+24,,부산광역시 해운대구 중동1로 32-1,612847,48095,,,,129.1627439,35.162379
MA010120220808466207,손규미왕김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2.62E+18,1,대지,417,1,부산광역시 부산진구 부전동 417-1,2.62E+11,부산광역시 부산진구 부전로,109,1,2.62E+24,,부산광역시 부산진구 부전로 109-1,614849,47258,,,,129.0545594,35.15990122
MA010120220811452139,스끄젬므,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26230,부산진구,26230760,개금3동,2623011100,개금동,2.62E+18,1,대지,1,1,부산광역시 부산진구 개금동 1-1,2.62E+11,부산광역시 부산진구 백양관문로77번길,145,,2.62E+24,개금도개공아파트,부산광역시 부산진구 백양관문로77번길 145,614809,47166,,1,,129.023105,35.16325143
MA010120220813180653,톤섬,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26200,영도구,26200530,남항동,2620010500,남항동1가,2.62E+18,1,대지,93,2,부산광역시 영도구 남항동1가 93-2,2.62E+11,부산광역시 영도구 남항로9번길,36,,2.62E+24,,부산광역시 영도구 남항로9번길 36,606800,49045,,,,129.0386057,35.09132142
MA010120220809271876,호이플,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,533,4,부산광역시 수영구 광안동 533-4,2.65E+11,부산광역시 수영구 광일로29번가길,26,,2.65E+24,,부산광역시 수영구 광일로29번가길 26,613808,48249,,1,,129.1091741,35.16120621
MA010120220808753854,투고샐러드 부경대점,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2.63E+18,1,대지,50,75,부산광역시 남구 대연동 50-75,2.63E+11,부산광역시 남구 수영로334번길,52,3,2.63E+24,미래원룸,부산광역시 남구 수영로334번길 52-3,608804,48512,,1,,129.1034269,35.13617296
MA010120220810622953,이삭토스트,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26230,부산진구,26230670,당감1동,2623010900,당감동,2.62E+18,1,대지,306,27,부산광역시 부산진구 당감동 306-27,2.62E+11,부산광역시 부산진구 당감로,52,,2.62E+24,,부산광역시 부산진구 당감로 52,614101,47144,,,,129.0391173,35.16638927
MA010120220811446306,봉구스밥버거 남천역점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2.65E+18,1,대지,17,26,부산광역시 수영구 남천동 17-26,2.65E+11,부산광역시 수영구 수영로408번길,17,,2.65E+24,,부산광역시 수영구 수영로408번길 17,613814,48308,,,,129.1092299,35.14211881
MA010120220803622188,청도떡방,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26230,부산진구,26230670,당감1동,2623010900,당감동,2.62E+18,1,대지,305,22,부산광역시 부산진구 당감동 305-22,2.62E+11,부산광역시 부산진구 당감로50번길,6,,2.62E+24,,부산광역시 부산진구 당감로50번길 6,614817,47144,,,,129.0393611,35.16604273
MA010120220802273238,명품달인 김밥사직점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2.63E+18,1,대지,46,19,부산광역시 동래구 사직동 46-19,2.63E+11,부산광역시 동래구 사직북로,21,,2.63E+24,,부산광역시 동래구 사직북로 21,607815,47864,,1,,129.060254,35.19770724
MA010120220805840744,삼삼만두 서대신점,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26140,서구,26140540,서대신1동,2614010500,서대신동2가,2.61E+18,1,대지,500,28,부산광역시 서구 서대신동2가 500-28,2.61E+11,부산광역시 서구 해돋이로,422,,2.61E+24,,부산광역시 서구 해돋이로 422,602820,49231,,1,,129.0093995,35.10839082
MA010120220810678233,화정떡방앗간,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26320,북구,26320530,금곡동,2632010100,금곡동,2.63E+18,1,대지,1028,3,부산광역시 북구 금곡동 1028-3,2.63E+11,부산광역시 북구 효열로,77,,2.63E+24,,부산광역시 북구 효열로 77,616813,46508,,,,129.0136205,35.25293118
MA010120220813112694,아차산매운떡볶이,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56122,일식 음식점업,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2.65E+18,1,대지,1638,10,부산광역시 연제구 연산동 1638-10,2.65E+11,부산광역시 연제구 중앙대로1038번길,64,,2.65E+24,,부산광역시 연제구 중앙대로1038번길 64,611829,47600,,,,129.0804194,35.17912297
MA010120220812857793,재벌김밥 두산1차점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26350,해운대구,26350554,좌4동,2635010700,좌동,2.64E+18,1,대지,1394,,부산광역시 해운대구 좌동 1394,2.64E+11,부산광역시 해운대구 양운로,182,,2.64E+24,두산동국,부산광역시 해운대구 양운로 182,612760,48075,,,,129.1699374,35.17870511
MA010120220803134276,쿠바7샌드,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26410,금정구,26410635,선두구동,2641010100,두구동,2.64E+18,1,대지,1641,,부산광역시 금정구 두구동 1641,2.64E+11,부산광역시 금정구 체육공원로399번길,324,,2.64E+24,금정실내체육관,부산광역시 금정구 체육공원로399번길 324,609370,46207,,,,129.1070369,35.2891248
MA010120220811784684,호당,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2.64E+18,1,대지,524,35,부산광역시 사하구 하단동 524-35,2.64E+11,부산광역시 사하구 낙동남로,1377,1,2.64E+24,,부산광역시 사하구 낙동남로 1377-1,604852,49313,,,,128.9623969,35.10656567
MA010120220812323383,서브웨이 부산대역점,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2.64E+18,1,대지,293,128,부산광역시 금정구 장전동 293-128,2.64E+11,부산광역시 금정구 금정로60번길,40,,2.64E+24,,부산광역시 금정구 금정로60번길 40,609392,46292,,,,129.0883772,35.2292882
MA010120220804425618,명품달인김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26200,영도구,26200650,동삼1동,2620012100,동삼동,2.62E+18,1,대지,356,29,부산광역시 영도구 동삼동 356-29,2.62E+11,부산광역시 영도구 동삼로,33,,2.62E+24,,부산광역시 영도구 동삼로 33,606808,49106,,,,129.0713212,35.07652827
MA010120220810293247,송사부수제쌀고로케 이마트문현점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26290,남구,26290690,문현2동,2629010900,문현동,2.63E+18,1,대지,751,,부산광역시 남구 문현동 751,2.63E+11,부산광역시 남구 전포대로91번길,47,,2.63E+24,마트,부산광역시 남구 전포대로91번길 47,608827,48401,,1,,129.0642387,35.14429972
MA010120220813578422,봉구스밥버거 다대현대점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26380,사하구,26380602,다대2동,2638010600,다대동,2.64E+18,1,대지,309,2,부산광역시 사하구 다대동 309-2,2.64E+11,부산광역시 사하구 다대로,483,,2.64E+24,현대빌딩,부산광역시 사하구 다대로 483,604052,49520,,1,,128.9763199,35.0614062
MA010120220811597918,승주네김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26410,금정구,26410570,부곡1동,2641010900,부곡동,2.64E+18,1,대지,324,29,부산광역시 금정구 부곡동 324-29,2.64E+11,부산광역시 금정구 동부곡로6번길,42,,2.64E+24,,부산광역시 금정구 동부곡로6번길 42,609826,46305,,,,129.0916665,35.22394165
MA010120220810529444,호산나떡향기,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26380,사하구,26380550,당리동,2638010200,당리동,2.64E+18,1,대지,234,16,부산광역시 사하구 당리동 234-16,2.64E+11,부산광역시 사하구 승학로17번길,7,,2.64E+24,,부산광역시 사하구 승학로17번길 7,604828,49316,,2,,128.9701496,35.10699861
MA010120220804321136,호호아저씨,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26110,중구,26110545,보수동,2611012100,보수동2가,2.61E+18,1,대지,104,,부산광역시 중구 보수동2가 104,2.61E+11,부산광역시 중구 보수대로124번길,76,,2.61E+24,,부산광역시 중구 보수대로124번길 76,600082,48964,,,,129.0243131,35.10392511
MA010120220809237603,제임스김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26170,동구,26170645,좌천동,2617010300,좌천동,2.62E+18,1,대지,632,2,부산광역시 동구 좌천동 632-2,2.62E+11,부산광역시 동구 고관로,172,,2.62E+24,,부산광역시 동구 고관로 172,601822,48775,,1,,129.0512955,35.13217363
MA010120220809593865,빵내음풍기는베이커리,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26200,영도구,26200540,영선1동,2620010800,영선동1가,2.62E+18,1,대지,30,39,부산광역시 영도구 영선동1가 30-39,2.62E+11,부산광역시 영도구 남항로41번길,42,,2.62E+24,,부산광역시 영도구 남항로41번길 42,606041,49052,,1,,129.0420031,35.09038108
MA010120220810643578,맛있는밥상,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26170,동구,26170510,초량1동,2617010100,초량동,2.62E+18,1,대지,1206,1,부산광역시 동구 초량동 1206-1,2.62E+11,부산광역시 동구 중앙대로,200,,2.62E+24,,부산광역시 동구 중앙대로 200,601839,48760,,,,129.0392804,35.11444318
MA010120220808304220,빵굽,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26710,기장군,26710250,기장읍,2671025032,기장읍,2.67E+18,1,대지,524,,부산광역시 기장군 기장읍 당사리 524,2.67E+11,부산광역시 기장군 기장읍 기장해안로,147,,2.67E+24,롯데몰동부산점롯데마트,부산광역시 기장군 기장읍 기장해안로 147,619902,46084,,2,,129.212779,35.19221254
MA010120220806538846,빠리당,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26350,해운대구,26350650,재송1동,2635010400,재송동,2.64E+18,1,대지,1209,,부산광역시 해운대구 재송동 1209,2.64E+11,부산광역시 해운대구 센텀북대로,60,,2.64E+24,센텀아이에스타워,부산광역시 해운대구 센텀북대로 60,612051,48059,,,,129.1254103,35.17663835
